Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/DDS-277/DDS-4240 User should be able to flip the view of the search results to grid view from list view,Firefox 52.0,,2018-07-02 22:17:07,2018-07-02 22:18:06,58.583s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 22:17:07,2018-07-02 22:17:44,37.466s,PASSED
waitForPageLoad,Firefox 52.0,,2018-07-02 22:17:44,2018-07-02 22:17:44,0.009s,PASSED
click,Firefox 52.0,,2018-07-02 22:17:44,2018-07-02 22:17:45,0.077s,PASSED
delay,Firefox 52.0,,2018-07-02 22:17:45,2018-07-02 22:17:55,10.001s,PASSED
takeScreenshot,Firefox 52.0,,2018-07-02 22:17:55,2018-07-02 22:17:55,0.311s,PASSED
click,Firefox 52.0,,2018-07-02 22:17:55,2018-07-02 22:17:55,0.102s,PASSED
delay,Firefox 52.0,,2018-07-02 22:17:55,2018-07-02 22:18:05,10.001s,PASSED
takeScreenshot,Firefox 52.0,,2018-07-02 22:18:05,2018-07-02 22:18:05,0.373s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 22:18:05,2018-07-02 22:18:06,0.181s,PASSED
,,,,,,
Test Cases/DDS-277/DDS-4241 User should be able to flip the view of the search results to list view from grid view,Firefox 52.0,,2018-07-02 22:18:06,2018-07-02 22:19:36,1m - 30.632s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:18:06,2018-07-02 22:18:43,37.063s,PASSED
waitForPageLoad,Firefox 52.0,,2018-07-02 22:18:43,2018-07-02 22:18:43,0.011s,PASSED
click,Firefox 52.0,,2018-07-02 22:18:43,2018-07-02 22:18:43,0.076s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-02 22:18:43,2018-07-02 22:19:04,21.245s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 22:19:04,2018-07-02 22:19:36,32.176s,FAILED
,,,,,,
Test Cases/DDS-277/DDS-4242 In Grid view Catalog item should be displayed in grid format,Firefox 52.0,,2018-07-02 22:19:36,2018-07-02 22:21:07,1m - 30.350s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:19:36,2018-07-02 22:20:13,36.525s,PASSED
waitForPageLoad,Firefox 52.0,,2018-07-02 22:20:13,2018-07-02 22:20:13,0.014s,PASSED
click,Firefox 52.0,,2018-07-02 22:20:13,2018-07-02 22:20:13,0.082s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-02 22:20:13,2018-07-02 22:20:34,21.498s,PASSED
verifyElementText,Firefox 52.0,,2018-07-02 22:20:34,2018-07-02 22:21:07,32.170s,FAILED
,,,,,,
Test Cases/DDS-277/DDS-4243 In Grid view User should be able to add catalog items into cart,Firefox 52.0,,2018-07-02 22:21:07,2018-07-02 22:23:19,2m - 12.539s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:21:07,2018-07-02 22:21:45,38.623s,PASSED
waitForPageLoad,Firefox 52.0,,2018-07-02 22:21:45,2018-07-02 22:21:45,0.021s,PASSED
click,Firefox 52.0,,2018-07-02 22:21:45,2018-07-02 22:21:45,0.090s,PASSED
delay,Firefox 52.0,,2018-07-02 22:21:45,2018-07-02 22:21:53,8.001s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-02 22:21:53,2018-07-02 22:22:47,53.436s,PASSED
click,Firefox 52.0,,2018-07-02 22:22:47,2018-07-02 22:23:19,32.304s,FAILED
,,,,,,
Test Cases/DDS-277/DDS-4244 In Grid view User should be able to select multiple catalog items and add it to cart,Firefox 52.0,,2018-07-02 22:23:19,2018-07-02 22:25:29,2m - 9.728s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:23:19,2018-07-02 22:23:54,34.650s,PASSED
waitForPageLoad,Firefox 52.0,,2018-07-02 22:23:54,2018-07-02 22:23:54,0.009s,PASSED
delay,Firefox 52.0,,2018-07-02 22:23:54,2018-07-02 22:24:04,10.001s,PASSED
click,Firefox 52.0,,2018-07-02 22:24:04,2018-07-02 22:24:04,0.099s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-02 22:24:04,2018-07-02 22:24:56,52.544s,PASSED
click,Firefox 52.0,,2018-07-02 22:24:56,2018-07-02 22:25:29,32.365s,FAILED
,,,,,,
Test Cases/DDS-280/DDS-4311 User should be able to remove items from the cart,Firefox 52.0,,2018-07-02 22:25:29,2018-07-02 22:27:37,2m - 8.705s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:25:29,2018-07-02 22:25:44,14.951s,PASSED
click,Firefox 52.0,,2018-07-02 22:25:44,2018-07-02 22:26:06,22.479s,PASSED
delay,Firefox 52.0,,2018-07-02 22:26:06,2018-07-02 22:26:09,3.001s,PASSED
"Statement - b = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Cart Page/Empty Cart Button), ""ng-reflect-is-disabled"")",Firefox 52.0,,2018-07-02 22:26:09,2018-07-02 22:26:09,0.042s,PASSED
"Statement - If (b == ""false"")",Firefox 52.0,,2018-07-02 22:26:09,2018-07-02 22:26:09,0.000s,PASSED
Statement - Else,Firefox 52.0,,2018-07-02 22:26:09,2018-07-02 22:27:37,1m - 28.164s,FAILED
,,,,,,
Test Cases/DDS-280/DDS-4312 System should display confirm pop up message on deleting single item in cart,Firefox 52.0,,2018-07-02 22:27:37,2018-07-02 22:29:10,1m - 32.421s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:27:38,2018-07-02 22:28:17,38.980s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:28:17,2018-07-02 22:28:38,21.476s,PASSED
click,Firefox 52.0,,2018-07-02 22:28:38,2018-07-02 22:29:10,31.908s,FAILED
,,,,,,
Test Cases/DDS-280/DDS-4313 Verify confirm pop up message  after deleting single item  stating Are you sure you want to delete item Name on the cart  with yes and No button,Firefox 52.0,,2018-07-02 22:29:10,2018-07-02 22:30:40,1m - 29.664s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:29:10,2018-07-02 22:29:46,36.438s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-02 22:29:46,2018-07-02 22:30:08,21.270s,PASSED
click,Firefox 52.0,,2018-07-02 22:30:08,2018-07-02 22:30:40,31.891s,FAILED
,,,,,,
"Test Cases/DDS-280/DDS-4314 If all items are deleted, system should show message Your cart is empty",Firefox 52.0,,2018-07-02 22:30:40,2018-07-02 22:32:08,1m - 27.955s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:30:40,2018-07-02 22:31:14,34.844s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-02 22:31:14,2018-07-02 22:31:36,21.188s,PASSED
click,Firefox 52.0,,2018-07-02 22:31:36,2018-07-02 22:32:08,31.867s,FAILED
,,,,,,
Test Cases/DDS-280/DDS-4315 Add cart to basket Empty cart and checkout button should be disabled if cart is empty,Firefox 52.0,,2018-07-02 22:32:08,2018-07-02 22:33:37,1m - 29.696s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:32:08,2018-07-02 22:32:44,36.743s,PASSED
waitForElementVisible,Firefox 52.0,,2018-07-02 22:32:44,2018-07-02 22:33:05,21.100s,PASSED
click,Firefox 52.0,,2018-07-02 22:33:05,2018-07-02 22:33:37,31.796s,FAILED
,,,,,,
Test Cases/DDS_281/DDS_4316,Firefox 52.0,,2018-07-02 22:33:37,2018-07-02 22:34:18,40.593s,PASSED
callTestCase,Firefox 52.0,,2018-07-02 22:33:37,2018-07-02 22:33:52,14.202s,PASSED
doubleClick,Firefox 52.0,,2018-07-02 22:33:52,2018-07-02 22:34:13,21.068s,PASSED
verifyElementPresent,Firefox 52.0,,2018-07-02 22:34:13,2018-07-02 22:34:13,0.016s,PASSED
delay,Firefox 52.0,,2018-07-02 22:34:13,2018-07-02 22:34:18,5.000s,PASSED
closeBrowser,Firefox 52.0,,2018-07-02 22:34:18,2018-07-02 22:34:18,0.236s,PASSED
,,,,,,
Test Cases/DDS_281/DDS_4317,Firefox 52.0,,2018-07-02 22:34:18,2018-07-02 22:36:00,1m - 41.858s,FAILED
callTestCase,Firefox 52.0,,2018-07-02 22:34:18,2018-07-02 22:34:56,38.214s,PASSED
waitForElementPresent,Firefox 52.0,,2018-07-02 22:34:56,2018-07-02 22:35:28,31.696s,PASSED
click,Firefox 52.0,,2018-07-02 22:35:28,2018-07-02 22:36:00,31.885s,FAILED
,,,,,,
Test Cases/DDS_281/DDS_4318,Firefox 52.0,,2018-07-02 22:36:00,2018-07-02 22:36:00,0.057s,ERROR
callTestCase,Firefox 52.0,,2018-07-02 22:36:00,2018-07-02 22:36:00,0.000s,PASSED
,,,,,,
Test Cases/DDS_281/DDS_4319,Firefox 52.0,,2018-07-02 22:36:00,2018-07-02 22:36:00,0.068s,ERROR
callTestCase,Firefox 52.0,,2018-07-02 22:36:00,2018-07-02 22:36:00,0.000s,PASSED
